규모,진원깊이,영향도,위도,경도,cluster,c,cluster_4
3.39,10.0,177,17.2841,-67.7431,0,red,0
4.7,129.73,340,-6.9376,129.5539,1,blue,1
4.4,26.47,298,-2.3433,134.2019,1,blue,1
4.4,239.72,298,18.8942,145.4357,1,blue,1
4.5,149.77,312,13.9395,144.6657,1,blue,1
3.04,13.71,142,17.8345,-66.8835,0,red,0
4.5,51.74,312,37.8092,141.8194,1,blue,1
4.4,10.0,298,-34.0635,-179.1626,1,blue,1
3.1,6.414355469,148,31.60933161,-104.5202005,0,red,0
3.68,66.0,208,19.0245,-65.2858,0,red,0
3.59,49.0,198,19.0615,-65.31,0,red,0
4.4,10.0,298,-6.0679,132.3938,1,blue,1
4.5,119.73,313,36.1243,139.2637,1,blue,1
4.5,533.8,312,-24.53,179.0878,2,green,2
4.3,46.47,285,36.8811,141.1899,1,blue,1
4.5,133.44,312,-15.1741,167.5655,1,blue,1
4.7,10.0,340,1.4662,-100.8862,1,blue,1
3.07,12.5,145,18.035,-66.1021666666667,0,red,0
4.4,10.0,298,12.0088,143.7026,1,blue,1
4.4,34.87,298,11.9068,143.7626,1,blue,1
4.6,56.33,326,9.1793,122.6957,1,blue,1
4.0,6.157275391,247,31.58645679,-104.5667564,1,blue,1
4.6,35.0,326,15.5116,-94.6733,1,blue,1
4.7,44.4,341,-3.3625,128.5005,1,blue,1
4.3,64.33,284,37.9892,141.8623,1,blue,1
3.2,127.7,158,63.1475,-150.9127,0,red,0
3.22,35.69,160,19.0691666666667,-67.1868333333333,0,red,0
4.2,227.14,271,18.9399,145.5901,1,blue,1
4.2,260.76,271,-7.9422,122.6568,1,blue,1
5.3,10.0,432,-33.7217,-178.7567,1,pink,3
4.3,10.0,284,50.6303,-174.9067,1,blue,1
4.8,10.0,354,-10.9593,114.5379,1,pink,3
4.6,10.0,326,-34.1158,-178.7609,1,blue,1
4.5,10.0,312,14.5722,-93.7464,1,blue,1
4.5,72.27,312,-20.796,-175.862,1,blue,1
4.6,10.0,326,14.2462,119.4038,1,blue,1
4.6,10.0,326,14.1774,119.3599,1,blue,1
4.8,10.0,354,14.1878,119.2593,1,pink,3
4.7,142.61,340,-6.1929,130.3266,1,blue,1
3.5,20.0,188,65.5244,-174.488,0,red,0
5.0,10.0,385,52.2004,143.6664,1,pink,3
4.8,10.0,354,14.485,119.2198,1,pink,3
4.1,462.42,259,-18.3651,-178.0038,2,green,2
4.2,10.0,271,19.5057,-109.2589,1,blue,1
4.5,10.0,312,14.2558,119.3835,1,blue,1
4.9,10.0,369,-58.5393,-149.1706,1,pink,3
4.6,10.0,326,14.1884,119.4816,1,blue,1
3.1,11.0,148,17.9951,-66.9875,0,red,0
5.3,125.35,433,-15.584,-71.6312,1,pink,3
4.5,10.0,312,14.2154,119.4691,1,blue,1
4.4,144.16,298,43.6396,145.4004,1,blue,1
3.6,10.0,199,53.9743,170.873,0,red,0
5.3,99.83,435,-6.2232,146.8765,1,pink,3
4.5,124.23,312,-5.9345,130.6734,1,blue,1
4.6,10.0,326,14.1194,119.3746,1,blue,1
4.6,6.799975586,334,31.66909306,-104.4204226,1,blue,1
5.2,40.43,422,37.5778,141.3624,1,pink,3
5.1,71.16,400,24.8602,124.6037,1,pink,3
4.2,277.83,271,18.9832,145.2526,2,green,2
3.3,6.234399414,168,31.68068532,-104.4049171,0,red,0
4.3,182.23,284,31.2038,130.1964,1,blue,1
3.6,10.0,199,56.1773,-148.7684,0,red,0
3.39,37.73,177,19.5621666666667,-156.893833333333,0,red,0
3.17,10.31,155,17.9748333333333,-65.3726666666667,0,red,0
4.4,58.67,298,37.7387,141.6514,1,blue,1
4.2,10.0,272,15.5834,-96.77,1,blue,1
4.5,92.45,312,43.3684,146.0657,1,blue,1
4.6,10.0,326,-34.0928,-178.739,1,blue,1
5.3,10.0,432,-33.8715,-178.5531,1,pink,3
4.3,10.0,284,-22.929,172.3552,1,blue,1
4.1,10.0,259,-34.1991,-178.435,1,blue,1
4.1,38.45,259,-38.8235,177.3891,1,blue,1
4.3,208.31,284,0.3619,123.9417,1,blue,1
3.14,31.82,152,19.1651666666667,-155.474333333333,0,red,0
4.1,10.0,259,24.66,61.5204,1,blue,1
4.3,10.0,284,-15.8189,-173.2836,1,blue,1
4.5,34.53,312,16.8149,-60.9004,1,blue,1
4.2,10.0,271,14.0785,119.4975,1,blue,1
4.9,10.0,370,-3.8019,122.7814,1,pink,3
4.4,10.0,298,-17.8701,167.3255,1,blue,1
4.1,10.0,259,55.9973,164.9357,1,blue,1
4.1,623.78,259,-18.6794,-177.6203,2,green,2
4.5,33.47,312,13.4995,120.7626,1,blue,1
4.7,49.25,340,37.5801,141.3942,1,blue,1
3.1,12.7,148,63.3334,-151.2185,0,red,0
4.5,28.14,312,-0.7365,133.5832,1,blue,1
3.2,10.0,158,56.2602,-148.7693,0,red,0
5.7,10.0,502,38.5365,97.2898,1,pink,3
5.0,10.0,385,38.5795,97.3056,1,pink,3
4.1,109.47,261,-34.7539,-70.9358,1,blue,1
4.6,10.0,326,38.6058,97.3511,1,blue,1
4.5,10.0,312,38.5572,97.2708,1,blue,1
4.4,90.7,298,42.4352,143.9049,1,blue,1
4.2,26.21,271,12.8771,92.9804,1,blue,1
3.3,12.96,169,17.451,-62.7022,0,red,0
5.0,10.0,385,38.5665,97.2553,1,pink,3
5.0,57.68,385,-6.1158,147.5932,1,pink,3
4.4,83.13,298,14.7539,-92.5321,1,blue,1
4.8,487.54,354,-24.5138,-179.6943,2,green,2
4.4,10.0,298,-5.2049,-106.0267,1,blue,1
4.4,24.2,307,8.7976,-82.7605,1,blue,1
3.67,-0.49,215,39.1266667,-122.2585,0,red,0
5.0,34.62,385,-5.7821,151.4414,1,pink,3
5.1,10.0,400,-49.9383,106.3721,1,pink,3
4.5,10.0,312,-20.4325,-173.5829,1,blue,1
4.3,10.0,284,-9.3203,107.7774,1,blue,1
4.2,10.0,271,-7.9783,104.3957,1,blue,1
4.6,35.0,326,33.5933,141.2056,1,blue,1
4.4,490.64,298,-20.535,-177.5624,2,green,2
4.2,198.05,271,2.5937,128.2588,1,blue,1
4.9,10.0,369,28.7156,128.6222,1,pink,3
4.4,80.17,298,43.6563,146.1617,1,blue,1
4.9,58.62,369,3.5504,126.9205,1,pink,3
4.0,313.05,246,-7.3686,126.6147,2,green,2
4.0,316.94,246,-6.4043,128.0706,2,green,2
4.3,60.87,284,38.9631,142.0419,1,blue,1
4.1,83.87,259,1.5302,127.2614,1,blue,1
4.4,164.03,298,-14.3549,167.4407,1,blue,1
4.5,149.31,312,-19.5997,-175.1573,1,blue,1
4.5,597.55,312,-20.7354,-178.8588,2,green,2
4.9,600.73,369,-20.8,-178.8207,2,green,2
4.4,36.02,298,-1.9714,133.338,1,blue,1
4.1,597.66,259,-20.7514,-178.7742,2,green,2
4.2,10.0,271,14.0982,119.0307,1,blue,1
4.3,37.9,284,-2.0119,133.2895,1,blue,1
4.5,10.0,312,-3.8303,122.683,1,blue,1
3.02,7.0,141,17.9616,-66.9456,0,red,0
4.4,10.0,298,28.7101,128.4736,1,blue,1
4.4,144.17,298,6.9022,-73.1458,1,blue,1
4.3,10.0,284,-31.1328,-176.2883,1,blue,1
4.2,10.0,271,-8.5678,130.1511,1,blue,1
4.2,10.0,271,-8.5928,130.2282,1,blue,1
3.6,29.06,199,54.3702,-159.7159,0,red,0
4.3,10.0,284,-3.929,122.8462,1,blue,1
4.7,10.0,340,-3.8229,122.8165,1,blue,1
5.1,10.0,400,20.73,122.1407,1,pink,3
4.6,10.0,326,-3.8311,122.6602,1,blue,1
4.7,10.0,340,-7.5757,121.7252,1,blue,1
3.2,193.5,158,51.9818,179.6091,0,red,0
3.5,5.0,189,19.7211,-157.4355,0,red,0
5.4,10.0,449,26.8169,126.5017,1,pink,3
4.8,10.0,354,27.0043,126.3215,1,pink,3
3.29,-0.46,167,38.5136667,-119.5428333,0,red,0
4.5,10.0,312,-5.0021,35.0151,1,blue,1
4.5,10.0,312,20.824,122.1167,1,blue,1
4.2,11.4,271,54.758,-156.1286,1,blue,1
3.3,75.76,168,51.6038,178.8995,0,red,0
4.0,145.66,246,4.7709,125.5675,1,blue,1
4.2,48.02,271,30.2437,131.0728,1,blue,1
3.3,6.73,170,19.3726666666667,-155.066,0,red,0
4.5,60.79,312,-6.3317,148.7627,1,blue,1
3.9,35.0,234,51.1583,-178.1931,0,blue,1
3.1,24.1,148,59.7171,-139.3953,0,red,0
4.1,110.53,259,-6.7715,129.8991,1,blue,1
5.0,55.41,385,42.3727,142.9779,1,pink,3
4.2,99.19,271,18.6793,146.1864,1,blue,1
4.5,10.0,312,-57.0162,-24.8472,1,blue,1
3.8,25.31,222,23.3904,121.4739,0,red,0
5.8,12.82,518,-13.8073,66.1762,1,pink,3
5.1,10.0,404,44.1229,-129.4385,1,pink,3
4.5,10.0,312,14.1452,119.6174,1,blue,1
4.4,40.37,298,19.0396,121.2373,1,blue,1
3.05,17.32,143,18.9468333333333,-67.4485,0,red,0
4.1,59.27,259,37.8015,141.9928,1,blue,1
5.8,19.0,550,0.9038,-79.6109,1,pink,3
4.3,224.16,284,-29.9006,-179.0789,1,blue,1
5.2,35.14,418,0.8462,-79.6219,1,pink,3
4.4,143.49,298,-6.4677,106.0679,1,blue,1
4.6,120.33,326,-31.6767,-67.1746,1,blue,1
3.7,7.905419922,211,31.61268742,-103.9774245,0,red,0
3.3,196.87,168,52.3605,-174.0717,0,red,0
4.1,122.05,259,-3.7788,128.6733,1,blue,1
3.1,20.7,148,52.1764,-169.4168,0,red,0
4.2,10.0,271,41.1601,34.126,1,blue,1
4.3,10.0,284,-15.0941,-173.2002,1,blue,1
4.7,10.0,340,12.0232,-88.2226,1,blue,1
4.4,55.71,298,37.4917,141.5857,1,blue,1
3.8,523.35,222,16.4159,145.6344,2,green,2
4.4,10.0,298,18.7857,-107.5949,1,blue,1
4.5,35.0,312,-6.766,148.1439,1,blue,1
4.4,10.0,298,72.3374,124.9765,1,blue,1
4.6,56.87,326,37.8409,141.6481,1,blue,1
3.75,3.0,217,18.3031,-68.4233,0,red,0
3.29,7.08,281,35.674,-97.42216667,0,red,0
4.2,577.19,271,-21.0402,-178.593,2,green,2
4.3,10.0,284,-8.0584,120.9611,1,blue,1
4.6,35.0,326,-57.7193,-25.4531,1,blue,1
4.5,10.0,312,-1.2154,120.7692,1,blue,1
4.6,66.88,326,2.197,128.3245,1,blue,1
4.2,10.0,271,38.3883,23.4815,1,blue,1
4.3,39.43,284,42.4808,142.5913,1,blue,1
3.27,40.6,165,19.0428333333333,-66.4603333333333,0,red,0
3.26,38.42,164,19.0796666666667,-66.4706666666667,0,red,0
3.38,22.96,176,19.1173333333333,-66.4715,0,red,0
4.1,17.76,280,-33.5611,-72.2339,1,blue,1
3.66,113.0,206,18.6583,-68.3295,0,red,0
3.17,28.95,155,19.08,-66.478,0,red,0
4.0,549.39,246,-21.2452,-178.0137,2,green,2
5.2,21.81,418,0.9583,-79.552,1,pink,3
4.2,10.0,271,27.3277,126.5831,1,blue,1
4.9,38.81,369,0.8476,-79.654,1,pink,3
4.7,10.0,340,-22.0672,-173.7253,1,blue,1
3.4,15.2,184,63.8588,-145.7845,0,red,0
4.3,141.5,284,13.9975,145.0182,1,blue,1
3.2,23.93,158,51.1162,-179.9256,0,red,0
4.6,328.03,326,-22.6891,-177.8861,2,green,2
4.1,24.24,259,-49.5753,164.1087,1,blue,1
4.5,10.0,312,27.2606,129.7722,1,blue,1
4.2,35.91,272,-30.3506,-71.4066,1,blue,1
4.4,151.55,298,-6.4667,129.9151,1,blue,1
4.4,242.71,298,-22.5356,-66.2767,1,blue,1
4.1,406.06,259,-5.2017,154.3143,2,green,2
4.0,71.21,246,36.0814,31.1221,1,blue,1
4.3,10.0,284,13.9062,147.0354,1,blue,1
3.09,40.77,147,18.822,-66.7225,0,red,0
4.3,10.0,284,-13.4763,167.3155,1,blue,1
5.1,35.0,400,-58.6997,-25.412,1,pink,3
4.2,541.17,271,3.393,122.7105,2,green,2
3.44,25.29,182,18.219,-67.5583333333333,0,red,0
4.3,23.7,284,23.0516,121.3773,1,blue,1
4.5,45.92,312,-32.3548,-178.9784,1,blue,1
4.3,252.35,284,-17.0054,-174.8958,1,blue,1
4.6,30.83,326,-56.0887,-26.7348,1,blue,1
4.3,325.83,284,-22.8036,-178.1251,2,green,2
4.4,182.2,298,21.2383,122.0219,1,blue,1
3.24,56.17,162,18.7335,-66.9666666666667,0,red,0
4.2,29.72,271,20.5681,121.1936,1,blue,1
4.4,589.95,298,-18.0374,-178.2594,2,green,2
3.2,10.0,158,51.1847,-174.0705,0,red,0
4.6,10.0,326,14.1059,119.2946,1,blue,1
3.7,130.87,211,52.3518,178.1123,0,red,0
3.04,2.28,144,33.1831667,-115.6095,0,red,0
4.5,224.14,312,-18.8445,-175.4844,1,blue,1
3.2,6.954223633,158,31.64915374,-104.2157299,0,red,0
4.1,169.8,259,-7.5417,129.1176,1,blue,1
4.6,57.73,326,37.7216,141.9224,1,blue,1
4.5,75.53,312,8.7802,126.3221,1,blue,1
3.1,10.0,148,52.2179,-171.1272,0,red,0
3.4,7.519799805,178,31.63946138,-104.2237336,0,red,0
5.4,10.0,451,17.1736,-84.6312,1,pink,3
4.7,10.0,340,7.4813,-80.6048,1,blue,1
4.2,213.58,271,16.0756,145.7934,1,blue,1
4.6,551.4,326,-17.8746,-178.4689,2,green,2
4.6,10.0,326,23.9022,122.3042,1,blue,1
4.2,136.38,271,-6.1741,105.7076,1,blue,1
4.6,10.0,326,-16.355,-172.7232,1,blue,1
3.57,80.0,196,17.8638,-68.5596,0,red,0
4.7,10.0,340,14.6269,93.0229,1,blue,1
4.4,10.0,298,30.0258,103.4933,1,blue,1
3.2,23.94,158,51.6223,-175.0617,0,red,0
3.2,7.19,158,17.9743333333333,-65.3523333333333,0,red,0
5.2,45.28,416,-30.1038,-177.8024,1,pink,3
4.4,10.0,298,14.552,-94.1171,1,blue,1
4.9,208.87,369,-18.7762,169.1094,1,pink,3
4.2,399.75,272,39.0444,13.9997,2,green,2
4.3,10.0,284,35.9605,77.9296,1,blue,1
4.7,10.0,340,-30.0875,-177.395,1,blue,1
4.5,86.83,312,16.7813,146.6508,1,blue,1
4.5,193.73,312,-21.3773,-176.0439,1,blue,1
4.5,132.82,312,-14.7264,167.4542,1,blue,1
3.1,61.5,148,59.0882,-152.3436,0,red,0
4.5,525.3,312,-23.718,-179.7319,2,green,2
3.17,10.71,155,17.956,-67.1143333333333,0,red,0
3.36,46.54,189,19.8993333333333,-156.091333333333,0,red,0
3.4,78.96,178,18.562,-66.4228333333333,0,red,0
4.6,22.61,326,-58.7571,-25.0731,1,blue,1
5.2,10.0,416,-22.0552,170.084,1,pink,3
4.0,73.53,246,54.3241,161.1423,1,blue,1
4.5,10.0,312,-5.6804,132.6989,1,blue,1
3.7,165.9,211,60.1333,-153.5065,0,red,0
4.4,10.0,298,23.9286,122.3375,1,blue,1
4.0,10.0,246,-36.8675,-179.2426,1,blue,1
3.69,49.0,209,19.375,-67.7135,0,red,0
4.1,10.0,259,52.9346,162.8742,1,blue,1
4.1,65.32,259,-15.4538,-173.7712,1,blue,1
4.4,10.0,298,-58.7807,-23.6395,1,blue,1
4.2,10.0,271,38.8337,21.2267,1,blue,1
4.4,10.0,298,13.4614,126.0933,1,blue,1
3.51,-0.79,190,19.42,-155.616166666667,0,red,0
4.3,5.0,284,-2.2574,139.2275,1,blue,1
4.3,10.0,284,-10.2702,-79.802,1,blue,1
4.2,181.59,271,25.9527,124.4964,1,blue,1
4.4,68.36,298,-13.7019,-72.8714,1,blue,1
4.4,10.0,298,26.833,126.596,1,blue,1
4.6,33.55,326,40.1229,141.8406,1,blue,1
4.4,10.0,298,26.8185,126.3833,1,blue,1
4.4,59.5,298,38.3,141.9356,1,blue,1
5.0,10.0,385,14.1022,119.2926,1,pink,3
4.9,10.0,369,-56.9937,-24.8298,1,pink,3
4.6,10.0,326,-3.3469,148.545,1,blue,1
4.3,531.54,284,-20.3548,-177.6797,2,green,2
5.5,10.0,466,15.2452,-104.3584,1,pink,3
5.4,10.0,449,26.8519,126.4075,1,pink,3
4.8,10.0,354,26.9713,126.4252,1,pink,3
4.9,10.0,369,26.7895,126.3838,1,pink,3
4.6,599.52,326,-21.7517,-179.4299,2,green,2
4.9,13.32,369,15.0041,119.7519,1,pink,3
4.5,25.9,312,14.8938,119.6642,1,blue,1
3.8,10.0,222,49.976,-178.5191,0,red,0
3.1,60.74,148,51.575,-176.7583,0,red,0
4.8,39.33,355,15.0022,119.7802,1,pink,3
3.7,35.0,211,-32.5298,-71.8017,0,red,0
4.6,120.9,326,-18.8831,168.8963,1,blue,1
4.2,55.32,271,37.8249,141.7074,1,blue,1
4.4,125.68,298,2.6882,125.9295,1,blue,1
3.6,38.78,199,52.6475,-167.0266,0,red,0
3.9,42.35,234,51.1428,-178.2001,0,blue,1
3.3,5.0,168,41.4014,-106.5744,0,red,0
4.0,10.0,246,50.2435,179.9871,1,blue,1
4.3,79.9,284,-6.4565,147.3256,1,blue,1
3.8,185.58,222,52.4475,-174.4875,0,red,0
4.4,10.0,298,-32.9645,-177.9644,1,blue,1
3.09,130.45,147,18.3141666666667,-66.3755,0,red,0
4.1,10.0,259,38.3629,22.0743,1,blue,1
3.5,6.131567383,188,31.67120433,-104.3784539,0,red,0
4.0,10.0,246,18.8052,-74.0862,1,blue,1
3.06,70.21,144,18.6778333333333,-66.6616666666667,0,red,0
4.5,10.0,312,53.7048,-35.3397,1,blue,1
3.1,6.362939453,148,31.67505059,-104.3879085,0,red,0
4.6,10.0,326,39.2435,71.5177,1,blue,1
4.3,124.21,284,-30.2431,-69.3521,1,blue,1
4.7,80.0,340,-59.1408,-26.4534,1,blue,1
4.5,77.15,312,0.0755,124.4342,1,blue,1
4.3,74.92,284,0.1452,124.4491,1,blue,1
4.5,10.0,312,27.1837,103.1723,1,blue,1
4.6,35.0,326,3.3652,126.6133,1,blue,1
4.3,71.35,284,3.1021,126.279,1,blue,1
3.71,32.96,218,19.2063333333333,-155.399166666667,0,red,0
5.0,10.0,385,-23.4476,-175.1353,1,pink,3
4.1,27.42,259,-4.9356,133.7339,1,blue,1
5.2,35.0,416,-58.095,-25.4204,1,pink,3
3.4,36.24,182,19.1781666666667,-155.507,0,red,0
4.2,422.56,271,-16.8905,-177.7438,2,green,2
5.0,44.61,385,-6.0266,104.4366,1,pink,3
4.8,10.0,354,-4.8686,133.8035,1,pink,3
3.1,6.362939453,148,31.66217579,-104.3888706,0,red,0
4.6,10.0,326,-29.6741,-176.7736,1,blue,1
4.3,10.0,284,35.9287,78.0076,1,blue,1
4.4,79.75,298,51.6097,179.0204,1,blue,1
4.5,60.8,312,-6.501,147.2223,1,blue,1
3.2,10.0,158,50.1406,179.2222,0,red,0
3.25,16.52,163,18.6083333333333,-66.7545,0,red,0
4.2,10.0,271,52.2277,92.7935,1,blue,1
4.5,10.0,312,-60.3208,-28.7153,1,blue,1
4.6,10.0,326,11.598,140.8979,1,blue,1
3.08,13.36,146,18.6856666666667,-67.4543333333333,0,red,0
4.1,10.0,259,23.7003,121.5421,1,blue,1
4.2,69.77,271,0.1344,124.5125,1,blue,1
5.3,22.76,435,13.9532,-91.936,1,pink,3
4.4,74.15,299,-25.67,-70.0138,1,blue,1
4.3,381.97,284,-16.9303,-177.2691,2,green,2
4.5,10.0,312,-34.0962,-178.4691,1,blue,1
4.3,261.18,284,38.5206,14.7334,1,blue,1
4.5,10.0,312,11.766,144.5201,1,blue,1
4.8,99.64,354,-20.8154,-175.7576,1,pink,3
6.9,10.0,738,-22.666,170.3659,1,pink,3
4.3,36.88,284,-55.3962,-29.12,1,blue,1
4.4,10.0,298,-22.7097,169.9408,1,blue,1
4.4,24.17,298,23.4368,121.5333,1,blue,1
4.2,10.0,271,-22.4476,170.2668,1,blue,1
4.6,10.0,326,-22.656,170.1439,1,blue,1
4.4,10.0,298,-22.646,170.3013,1,blue,1
5.0,22.36,389,-28.7032,-71.4619,1,pink,3
4.2,10.0,271,26.8525,126.4075,1,blue,1
5.1,10.0,400,-22.482,170.2814,1,pink,3
4.5,10.0,312,-22.0964,170.3002,1,blue,1
4.1,10.0,259,-22.3586,170.2478,1,blue,1
4.8,10.0,354,-22.8832,170.5603,1,pink,3
4.4,10.0,298,-22.4795,170.6864,1,blue,1
4.6,10.0,326,-23.0792,170.6146,1,blue,1
5.1,28.65,400,30.6765,141.688,1,pink,3
5.0,10.0,385,9.7245,126.7231,1,pink,3
4.4,63.32,298,-10.3803,-78.3209,1,blue,1
4.8,10.0,354,-7.3312,105.8945,1,pink,3
4.4,548.1,298,-23.4219,-179.7754,2,green,2
4.2,10.0,271,37.4062,35.1184,1,blue,1
3.8,6.645727539,222,31.67343347,-104.3892399,0,red,0
5.3,18.52,436,-7.2524,106.0683,1,pink,3
4.6,17.26,326,-7.0005,105.9354,1,blue,1
4.2,39.86,271,12.3027,-88.0586,1,blue,1
3.3,10.24,168,54.4936,-163.256,0,red,0
5.0,10.0,385,-60.6626,-25.1929,1,pink,3
4.5,10.0,312,10.1886,125.8759,1,blue,1
4.9,35.0,370,9.0492,126.6865,1,pink,3
4.1,10.0,259,-22.651,170.9853,1,blue,1
4.3,10.0,284,-42.9813,171.7712,1,blue,1
4.0,10.0,246,-22.0415,171.2427,1,blue,1
3.7,41.2,224,61.5104,-149.8811,0,red,0
5.1,107.56,410,-31.4148,-67.9928,1,pink,3
3.5,12.4,188,38.1708,-117.8881,0,red,0
4.8,140.88,354,1.9541,99.1119,1,pink,3
4.3,70.26,284,-0.4258,123.2267,1,blue,1
4.4,10.0,298,73.8969,8.6044,1,blue,1
5.5,16.0,465,-22.6,170.2659,1,pink,3
4.4,11.75,298,24.6955,122.2506,1,blue,1
4.7,10.0,340,-9.0654,158.4222,1,blue,1
3.1,7.699755859,148,31.65271537,-104.4296901,0,red,0
5.6,10.0,482,-56.9443,-142.3429,1,pink,3
4.5,10.0,312,-18.0868,-174.0815,1,blue,1
3.02,26.05,141,40.8165,-123.4696667,0,red,0
4.7,45.7,340,0.7573,126.3369,1,blue,1
4.4,108.03,298,-8.5479,159.0203,1,blue,1
4.2,196.12,271,-31.7486,-179.5384,1,blue,1
4.2,577.63,271,-22.2843,-179.4461,2,green,2
4.8,41.45,354,-56.5395,-26.3029,1,pink,3
4.5,145.03,312,6.8993,-73.0593,1,blue,1
3.1,14.68,148,51.1169,-179.9141,0,red,0
4.2,10.0,271,23.4431,121.4758,1,blue,1
4.6,10.0,326,49.3908,144.5331,1,blue,1
4.3,60.0,284,38.9297,141.995,1,blue,1
4.0,83.34,246,2.5118,127.2494,1,blue,1
4.3,51.74,284,-57.4996,-25.8549,1,blue,1
4.4,10.0,298,-59.5675,-25.3087,1,blue,1
4.5,35.0,312,11.0764,-86.6322,1,blue,1
4.3,10.0,284,-7.4411,30.415,1,blue,1
4.2,180.27,271,30.3327,139.9181,1,blue,1
3.22,9.45,160,18.8316666666667,-67.4456666666667,0,red,0
4.3,10.0,284,-23.1823,170.7833,1,blue,1
4.2,35.0,271,51.6212,175.848,1,blue,1
5.6,22.42,482,-22.8857,170.517,1,pink,3
4.2,10.0,271,-22.9186,170.4824,1,blue,1
4.5,10.0,312,-16.443,-177.3571,1,blue,1
4.6,54.19,336,36.4635,140.6221,1,blue,1
4.1,57.13,259,46.9123,152.8338,1,blue,1
4.4,10.0,298,-22.2317,170.0665,1,blue,1
4.4,99.76,298,2.6592,127.6127,1,blue,1
4.4,10.0,298,-22.0596,170.8108,1,blue,1
4.4,10.0,298,-40.9663,-88.564,1,blue,1
4.3,58.52,284,37.8244,141.9775,1,blue,1
4.5,140.0,312,-20.715,-175.8068,1,blue,1
3.54,33.39,195,41.0453333,-123.5105,0,red,0
4.5,10.0,312,9.3452,126.9586,1,blue,1
5.5,15.36,465,-22.6591,170.5385,1,pink,3
4.8,10.0,354,12.7211,145.5389,1,pink,3
4.8,43.88,354,31.6944,131.7378,1,pink,3
4.6,35.25,326,55.6178,164.8562,1,blue,1
4.4,168.21,298,31.021,139.6838,1,blue,1
4.6,73.17,326,27.1816,141.2684,1,blue,1
4.3,10.0,284,-15.0832,-173.0874,1,blue,1
4.0,147.83,246,-6.4601,130.1955,1,blue,1
4.0,227.81,246,-12.3094,167.2879,1,blue,1
4.7,10.0,340,8.5853,-39.5964,1,blue,1
4.5,202.8,312,36.5987,137.6716,1,blue,1
3.2,82.76,158,52.2573,175.4357,0,red,0
4.9,10.0,369,-29.1211,-176.3936,1,pink,3
4.5,10.0,312,22.824,121.5868,1,blue,1
4.6,10.0,326,-30.6984,-176.7439,1,blue,1
3.3,77.04,168,52.1459,-173.0175,0,red,0
4.3,10.0,284,-22.8487,170.7817,1,blue,1
4.4,23.11,298,-30.6689,-71.8123,1,blue,1
4.6,35.0,326,11.4427,125.9023,1,blue,1
4.5,10.0,312,36.0451,77.9318,1,blue,1
5.6,9.0,482,-22.688,170.5432,1,pink,3
4.2,10.0,271,-22.7614,170.278,1,blue,1
4.7,10.0,340,-25.2043,-175.6764,1,blue,1
3.1,10.0,148,51.3754,175.7372,0,red,0
4.2,10.0,271,-3.6971,37.7571,1,blue,1
4.3,56.27,285,37.9846,141.8271,1,blue,1
5.2,10.0,416,-16.9547,-174.396,1,pink,3
4.5,10.0,312,-22.917,170.72,1,blue,1
4.2,10.0,271,-22.9075,170.5032,1,blue,1
4.9,10.0,369,-22.5751,170.8928,1,pink,3
4.0,154.24,246,41.3838,140.3645,1,blue,1
5.1,40.01,400,5.421,126.8353,1,pink,3
3.3,244.53,168,52.488,-175.2208,0,red,0
3.5,86.73,190,-33.7721,-70.6928,0,red,0
4.1,60.0,259,37.7472,142.066,1,blue,1
5.1,116.64,402,-31.4759,-67.0754,1,pink,3
4.0,68.51,246,3.1564,126.8005,1,blue,1
4.3,157.6,284,-8.8183,116.9091,1,blue,1
3.2,24.94,158,54.665,-161.2559,0,red,0
4.2,10.0,271,37.7902,69.4042,1,blue,1
4.1,10.0,259,-15.0666,-173.2028,1,blue,1
4.2,10.0,271,26.7792,126.4001,1,blue,1
3.02,9.0,140,17.9888,-67.0016,0,red,0
5.0,10.0,385,26.7944,126.4482,1,pink,3
4.3,82.17,284,1.6534,127.3286,1,blue,1
4.7,10.0,340,26.543,126.442,1,blue,1
3.62,2.01,213,35.0381667,-116.9765,0,red,0
4.2,125.61,271,-22.0777,-68.5753,1,blue,1
4.5,27.34,312,11.5157,125.845,1,blue,1
4.5,133.6,312,27.9568,141.3765,1,blue,1
5.6,17.04,493,9.2559,126.6946,1,pink,3
4.3,35.0,284,11.1242,125.7664,1,blue,1
5.4,10.0,452,9.2618,126.6961,1,pink,3
4.6,10.0,326,9.3476,126.9196,1,blue,1
4.7,10.0,340,-44.6594,36.9125,1,blue,1
3.5,19.3,192,64.2743,-149.883,0,red,0
4.2,5.39,271,-22.6694,170.3769,1,blue,1
4.5,10.0,312,-29.9839,-177.4855,1,blue,1
4.4,10.0,298,-22.7772,170.183,1,blue,1
4.4,156.55,298,0.7243,99.8612,1,blue,1
4.4,10.0,298,11.402,126.0174,1,blue,1
4.5,10.0,312,30.5605,142.8204,1,blue,1
4.3,10.0,284,5.708,36.8607,1,blue,1
4.1,264.46,259,53.1632,156.4878,2,blue,1
4.3,56.92,284,0.0067,126.7602,1,blue,1
4.7,10.0,340,-22.8955,170.1639,1,blue,1
4.2,101.15,271,36.0018,69.8291,1,blue,1
4.6,12.12,326,-21.9091,170.0202,1,blue,1
5.4,18.0,451,9.1938,126.632,1,pink,3
4.9,10.0,369,-22.8756,170.0336,1,pink,3
4.5,10.0,312,9.3427,126.9081,1,blue,1
4.6,10.0,326,-32.9877,-177.9259,1,blue,1
